GEOID20,county,TotPop,AutoOwn0,HH_est,zero_car_share,no_transit,transit_share,A_drive,A_transit
120570034003,Hillsborough,1315,123,495,0.24848484848484848,False,0.5581642218585767,135272,170887.0
120570035001,Hillsborough,732,16,227,0.07048458149779736,False,0.5104672816515798,158777,165567.0
120570035002,Hillsborough,334,46,138,0.3333333333333333,False,0.5161379705416268,155416,165783.0
120570035003,Hillsborough,718,128,295,0.43389830508474575,False,0.5384227625883371,141929,165558.0
120570035004,Hillsborough,630,7,223,0.03139013452914798,False,0.5503792995612182,139462,170715.0
120570036001,Hillsborough,1100,25,395,0.06329113924050633,False,0.5439144465339388,140909,168044.0
120570036002,Hillsborough,1461,55,458,0.12008733624454149,False,0.5584039168631639,137275,173586.0
120570036003,Hillsborough,1545,60,484,0.12396694214876033,False,0.5412553410932666,143221,168981.0
120570036004,Hillsborough,776,26,230,0.11304347826086956,False,0.5216434829388257,149385,162903.0
120570037001,Hillsborough,580,40,211,0.1895734597156398,True,0.0,130351,0.0
120570037002,Hillsborough,251,12,85,0.1411764705882353,False,0.645074640732553,129886,236067.0
120570038001,Hillsborough,468,67,207,0.32367149758454106,False,0.6014959592758389,160951,242937.0
120570038002,Hillsborough,609,57,201,0.2835820895522388,False,0.6257282256645867,144677,241879.0
120570039001,Hillsborough,1353,100,806,0.12406947890818859,False,0.6142868717969494,152332,242604.0
120570039002,Hillsborough,889,278,499,0.5571142284569138,False,0.4535826707716123,158137,131270.0
120570040001,Hillsborough,773,156,403,0.3870967741935484,False,0.5106632415042441,161533,168573.0
120570041001,Hillsborough,536,74,235,0.3148936170212766,False,0.5218376572892971,166061,181229.0
120570041002,Hillsborough,1028,193,488,0.39549180327868855,False,0.5297290844174954,169385,190801.0
120570042001,Hillsborough,740,10,272,0.03676470588235294,False,0.4889655779451177,168370,161099.0
120570042002,Hillsborough,480,70,176,0.3977272727272727,False,0.4877169002948189,167159,159143.0
120570043001,Hillsborough,565,121,229,0.5283842794759825,False,0.3204473788849742,146975,69307.0
120570043002,Hillsborough,408,60,199,0.3015075376884422,False,0.3669386082551035,169939,98501.0
120570043003,Hillsborough,835,163,320,0.509375,False,0.3202868125243179,158972,74909.0
120570044001,Hillsborough,580,67,217,0.3087557603686636,False,0.3281420964330002,184210,89970.0
120570044002,Hillsborough,747,44,341,0.12903225806451613,False,0.3630895349568472,172169,98150.0
120570044003,Hillsborough,763,13,267,0.04868913857677903,False,0.2462805951047832,169614,55422.0
120570045001,Hillsborough,997,17,397,0.042821158690176324,False,0.3307406355571192,157891,78028.0
120570045002,Hillsborough,574,49,220,0.22272727272727272,False,0.2775646236384327,177748,68292.0
120570045003,Hillsborough,685,8,287,0.027874564459930314,False,0.3152053855766517,169877,78193.0
120570045004,Hillsborough,999,53,330,0.1606060606060606,False,0.3573954083041978,162845,90569.0
120570045005,Hillsborough,529,41,187,0.2192513368983957,False,0.3277755406331966,185298,90351.0
120570046001,Hillsborough,845,37,510,0.07254901960784314,False,0.3217615314384668,158231,75066.0
120570046002,Hillsborough,3390,13,1665,0.007807807807807808,False,0.3473525727405288,165157,87900.0
120570046003,Hillsborough,668,48,361,0.1329639889196676,False,0.3322986114060045,157237,78253.0
120570047001,Hillsborough,334,26,146,0.1780821917808219,False,0.4590527635767338,173848,147529.0
120570047002,Hillsborough,592,21,316,0.06645569620253164,False,0.2041055043672518,166022,42576.0
120570047003,Hillsborough,751,0,386,0.0,False,0.4364124659203954,165994,128537.0
120570047004,Hillsborough,842,0,390,0.0,False,0.4553012386765138,172511,144198.0
120570048001,Hillsborough,659,87,299,0.2909698996655518,False,0.4321641274935709,169139,128727.0
120570048002,Hillsborough,549,17,269,0.06319702602230483,False,0.4503189703413542,171899,140826.0
120570048003,Hillsborough,744,22,307,0.07166123778501629,False,0.4347471855446008,171366,131801.0
120570048004,Hillsborough,659,36,265,0.13584905660377358,False,0.4511048952952626,161306,132568.0
120570048005,Hillsborough,838,35,340,0.10294117647058823,False,0.4389905408860158,168971,132220.0
120570048006,Hillsborough,608,42,239,0.17573221757322174,False,0.4483475640381718,164751,133899.0
120570049001,Hillsborough,849,66,320,0.20625,False,0.4330569444765741,171553,131040.0
120570049002,Hillsborough,371,43,125,0.344,False,0.4431495005668898,175830,139928.0
120570049003,Hillsborough,512,41,161,0.2546583850931677,False,0.4684448212335132,163020,143665.0
120570049004,Hillsborough,1458,13,817,0.01591187270501836,False,0.4784776144762552,153471,140804.0
120570049005,Hillsborough,1512,74,773,0.09573091849935317,False,0.4760637870077562,162864,147983.0
120570050001,Hillsborough,1565,131,789,0.16603295310519645,False,0.432771609768555,173248,132181.0
120570050002,Hillsborough,964,123,394,0.31218274111675126,False,0.3681616449130166,168704,98301.0
120570050003,Hillsborough,3702,98,325,0.30153846153846153,False,0.5136579491645349,142969,150999.0
120570051011,Hillsborough,1532,278,1149,0.24194952132288947,False,0.5202686119443687,140734,152626.0
120570051021,Hillsborough,1888,38,966,0.039337474120082816,False,0.4286190761615653,118205,88671.0
120570051022,Hillsborough,1936,109,1178,0.09252971137521222,False,0.4841169754085789,121086,113630.0
120570053011,Hillsborough,767,24,465,0.05161290322580645,False,0.4460002912998446,136931,110237.0
120570053012,Hillsborough,1196,7,637,0.01098901098901099,False,0.4204081956231345,146220,106061.0
120570053013,Hillsborough,1425,0,975,0.0,False,0.4480345575838731,136851,111083.0
120570053021,Hillsborough,1116,37,404,0.09158415841584158,True,0.0,146618,0.0
120570053022,Hillsborough,767,79,325,0.24307692307692308,True,0.0,148502,0.0
120570054011,Hillsborough,750,0,259,0.0,True,0.0,81373,0.0
120570054012,Hillsborough,1076,0,316,0.0,True,0.0,77547,0.0
120570054013,Hillsborough,879,0,335,0.0,True,0.0,91803,0.0
120570054014,Hillsborough,1425,113,649,0.17411402157164868,False,0.4131017574410558,102456,72116.0
120570054015,Hillsborough,702,14,378,0.037037037037037035,False,0.4812922519433458,106499,98817.0
120570054016,Hillsborough,553,14,361,0.038781163434903045,True,0.0,104468,0.0
120570055001,Hillsborough,758,36,436,0.08256880733944955,False,0.4928558793392898,151949,147668.0
120570055002,Hillsborough,286,0,190,0.0,False,0.493796493267973,153244,149488.0
120570055003,Hillsborough,486,107,400,0.2675,False,0.4925015484277112,149946,145515.0
120570055004,Hillsborough,903,0,554,0.0,False,0.4306355469733859,135634,102586.0
120570057001,Hillsborough,796,0,367,0.0,False,0.4630913901504302,157471,135821.0
120570057002,Hillsborough,1211,12,701,0.017118402282453638,False,0.4869168030346901,157711,149668.0
120570057003,Hillsborough,718,97,527,0.1840607210626186,False,0.4816751379351729,159798,148499.0
120570057004,Hillsborough,671,0,280,0.0,False,0.480866726184529,161072,149199.0
120570057005,Hillsborough,617,0,366,0.0,False,0.4751223597770042,160432,145224.0
120570058001,Hillsborough,842,10,391,0.02557544757033248,False,0.4384865573490173,157623,123088.0
120570058002,Hillsborough,716,12,358,0.0335195530726257,False,0.451606872509595,149600,123197.0
120570058003,Hillsborough,1193,8,466,0.017167381974248927,False,0.2984974220014301,149117,63451.0
120570058004,Hillsborough,423,0,158,0.0,False,0.2526996601972107,143389,48487.0
120570058005,Hillsborough,704,0,279,0.0,False,0.2376128908287353,138865,43280.0
120570058006,Hillsborough,979,0,337,0.0,False,0.2644295521590482,134897,48494.0
120570059001,Hillsborough,1388,20,557,0.03590664272890485,False,0.2732772055365491,157616,59270.0
120570059002,Hillsborough,1335,0,594,0.0,False,0.2162388226156573,157420,43432.0
120570059003,Hillsborough,1241,0,493,0.0,True,0.0,136350,0.0
120570059004,Hillsborough,1236,0,430,0.0,True,0.0,131362,0.0
120570059005,Hillsborough,494,0,163,0.0,True,0.0,120666,0.0
120570059006,Hillsborough,664,0,229,0.0,True,0.0,128715,0.0
120570060001,Hillsborough,686,0,275,0.0,False,0.504034459531322,139897,142173.0
120570060002,Hillsborough,1362,36,562,0.06405693950177936,False,0.5097262765409428,139905,145456.0
120570060003,Hillsborough,1103,0,338,0.0,False,0.2578910629758087,136082,47290.0
120570060004,Hillsborough,423,0,234,0.0,False,0.2689259193383432,131529,48383.0
120570060005,Hillsborough,565,0,287,0.0,False,0.1334505764103591,138459,21323.0
120570060006,Hillsborough,747,20,389,0.05141388174807198,False,0.1526219200336953,140830,25365.0
120570060007,Hillsborough,540,51,216,0.2361111111111111,False,0.2487567349211461,137618,45569.0
120570061011,Hillsborough,608,0,253,0.0,False,0.2753791022818205,145793,55406.0
120570061012,Hillsborough,1029,20,487,0.04106776180698152,True,0.0,139766,0.0
120570061013,Hillsborough,659,13,232,0.05603448275862069,False,0.4532967930600709,133857,110987.0
120570061014,Hillsborough,1020,8,568,0.014084507042253521,False,0.3168648073017533,144977,67246.0
120570061031,Hillsborough,367,46,237,0.1940928270042194,True,0.0,137302,0.0
120570061032,Hillsborough,548,4,336,0.011904761904761904,False,0.1437253154962167,128782,21616.0
120570061033,Hillsborough,513,0,348,0.0,True,0.0,132919,0.0
120570061034,Hillsborough,321,79,316,0.25,False,0.1592740129358998,140772,26669.0
120570061035,Hillsborough,877,16,531,0.030131826741996232,False,0.1645762649584165,136413,26873.0
120570061036,Hillsborough,1371,15,513,0.029239766081871343,False,0.1433122086979847,127745,21370.0
120570062001,Hillsborough,1023,0,357,0.0,False,0.1809986844363095,143186,31644.0
120570062002,Hillsborough,1139,0,521,0.0,False,0.259867262481289,134491,47221.0
120570062003,Hillsborough,1156,0,409,0.0,False,0.1808189506187063,142200,31388.0
120570062004,Hillsborough,1092,9,377,0.023872679045092837,False,0.1998926030339642,125160,31269.0
120570063001,Hillsborough,899,0,340,0.0,False,0.2650994903460879,129488,46710.0
120570063002,Hillsborough,1220,14,386,0.03626943005181347,False,0.1988985437841448,127134,31565.0
120570063003,Hillsborough,891,0,304,0.0,False,0.2780487804878049,121656,46854.0
120570063004,Hillsborough,1390,0,463,0.0,False,0.2076346629108979,119270,31254.0
120570064001,Hillsborough,574,9,215,0.04186046511627907,True,0.0,126750,0.0
120570064002,Hillsborough,1138,0,349,0.0,True,0.0,130292,0.0
120570064003,Hillsborough,1055,0,367,0.0,False,0.2967373254460249,119004,50213.0
120570064004,Hillsborough,1390,0,524,0.0,False,0.2968619729303035,118914,50205.0
120570065011,Hillsborough,1199,217,626,0.3466453674121406,False,0.261101115509176,112937,39908.0
120570065012,Hillsborough,722,0,303,0.0,False,0.2671398741819492,109855,40044.0
120570065013,Hillsborough,679,16,391,0.04092071611253197,False,0.2728940715974883,106998,40158.0
120570065014,Hillsborough,967,34,339,0.10029498525073746,False,0.2698207675304269,109670,40526.0
120570065021,Hillsborough,1370,0,797,0.0,True,0.0,119801,0.0
120570065023,Hillsborough,627,28,474,0.05907172995780591,False,0.0104902971782131,105551,1119.0
120570066001,Hillsborough,513,0,286,0.0,False,0.2824463403901628,117409,46215.0
120570066002,Hillsborough,927,10,460,0.021739130434782608,False,0.2794573127862124,113760,44121.0
120570066003,Hillsborough,1076,32,641,0.0499219968798752,False,0.2993795784583726,113717,48592.0
120570066004,Hillsborough,1650,93,706,0.13172804532577903,False,0.2692908967010061,109374,40308.0
120570067001,Hillsborough,1245,0,502,0.0,False,0.3066708183749725,113559,50229.0
120570067002,Hillsborough,1359,0,571,0.0,True,0.0,117759,0.0
120570067003,Hillsborough,906,16,319,0.050156739811912224,True,0.0,105623,0.0
120570067004,Hillsborough,835,0,424,0.0,True,0.0,108297,0.0
120570067005,Hillsborough,689,0,312,0.0,True,0.0,113918,0.0
120570067006,Hillsborough,752,0,286,0.0,False,0.2742009554947804,105889,40004.0
120570068011,Hillsborough,899,76,399,0.19047619047619047,False,0.2898458205172847,110130,44949.0
120570068012,Hillsborough,605,41,319,0.12852664576802508,False,0.3375058686610195,100187,51040.0
120570068013,Hillsborough,687,79,374,0.21122994652406418,False,0.4095014703822994,101202,70182.0
120570068014,Hillsborough,1564,37,724,0.05110497237569061,False,0.3288484645262246,96074,47074.0
120570068015,Hillsborough,852,78,390,0.2,False,0.2847886323268206,100666,40084.0
120570068021,Hillsborough,1081,137,536,0.2555970149253731,True,0.0,97703,0.0
120570068022,Hillsborough,1364,0,598,0.0,True,0.0,102947,0.0
120570068023,Hillsborough,823,0,332,0.0,True,0.0,96156,0.0
120570069001,Hillsborough,1910,20,663,0.030165912518853696,True,0.0,84308,0.0
120570069002,Hillsborough,921,26,355,0.07323943661971831,False,0.3629198670182276,88916,50652.0
120570069003,Hillsborough,493,0,225,0.0,True,0.0,96212,0.0
120570069004,Hillsborough,744,0,450,0.0,False,0.3030782748329824,92009,40013.0
120570069005,Hillsborough,817,0,454,0.0,False,0.348092764429337,95125,50793.0
120570069006,Hillsborough,852,30,292,0.10273972602739725,True,0.0,90142,0.0
120570070011,Hillsborough,554,24,368,0.06521739130434782,False,0.3915619960605536,109040,70173.0
120570070012,Hillsborough,664,54,308,0.17532467532467533,False,0.3180615214077871,98431,45909.0
120570070013,Hillsborough,1580,15,531,0.02824858757062147,False,0.2869738645086772,99388,40001.0
120570070014,Hillsborough,878,21,361,0.05817174515235457,False,0.3348863302068154,97219,48950.0
120570070021,Hillsborough,1024,16,399,0.040100250626566414,False,0.3384366451152873,96491,49362.0
120570070022,Hillsborough,1600,32,529,0.06049149338374291,False,0.3093726719642414,88997,39867.0
120570070023,Hillsborough,667,38,369,0.10298102981029811,False,0.3607072019697695,93471,52739.0
120570071021,Hillsborough,375,62,226,0.2743362831858407,False,0.2839561343774827,100945,40031.0
120570071022,Hillsborough,996,36,389,0.09254498714652956,False,0.3639857928282975,91504,52367.0
120570071023,Hillsborough,1688,19,824,0.023058252427184466,False,0.1838192701293686,88767,19992.0
120570071031,Hillsborough,1048,39,387,0.10077519379844961,False,0.271867900032457,107682,40206.0
120570071032,Hillsborough,1737,9,604,0.014900662251655629,False,0.2902408849428717,97528,39882.0
120570071033,Hillsborough,1541,17,616,0.027597402597402596,False,0.3210967741935484,84184,39816.0
120570072001,Hillsborough,1802,63,741,0.08502024291497975,False,0.3092733112983566,89025,39861.0
120570072002,Hillsborough,1406,10,612,0.016339869281045753,False,0.3357618442184154,79411,40141.0
120570072003,Hillsborough,1431,27,641,0.0421216848673947,False,0.3244215896536037,83161,39935.0
120570073001,Hillsborough,2533,0,563,0.0,False,0.5018940464748121,52860,53262.0
120570101031,Hillsborough,3003,12,1056,0.011363636363636364,True,0.0,15436,0.0
120570101032,Hillsborough,1135,0,375,0.0,True,0.0,7945,0.0
120570101051,Hillsborough,1524,0,568,0.0,True,0.0,38741,0.0
120570101052,Hillsborough,1017,27,337,0.08011869436201781,True,0.0,40053,0.0
120570101053,Hillsborough,1752,11,533,0.020637898686679174,True,0.0,39870,0.0
120570101061,Hillsborough,757,0,265,0.0,True,0.0,39649,0.0
120570101062,Hillsborough,1999,0,733,0.0,True,0.0,33329,0.0
120570101063,Hillsborough,475,0,137,0.0,True,0.0,36321,0.0
120570101064,Hillsborough,2116,5,585,0.008547008547008548,True,0.0,42936,0.0
120570101071,Hillsborough,1695,8,574,0.013937282229965157,True,0.0,17835,0.0
120570101072,Hillsborough,1357,0,825,0.0,True,0.0,33470,0.0
120570101073,Hillsborough,631,0,224,0.0,True,0.0,32148,0.0
120570101081,Hillsborough,890,22,381,0.05774278215223097,True,0.0,34642,0.0
120570101082,Hillsborough,1387,7,427,0.01639344262295082,True,0.0,16699,0.0
120570102031,Hillsborough,924,14,385,0.03636363636363636,True,0.0,77702,0.0
120570102032,Hillsborough,940,26,392,0.0663265306122449,True,0.0,72899,0.0
120570102041,Hillsborough,3550,21,1035,0.020289855072463767,False,0.721122420773646,68605,177399.0
120570102042,Hillsborough,2490,15,728,0.020604395604395604,False,0.6741329479768786,85690,177270.0
120570102051,Hillsborough,6531,0,1929,0.0,True,0.0,35522,0.0
120570102052,Hillsborough,650,9,318,0.02830188679245283,True,0.0,30631,0.0
120570102053,Hillsborough,994,0,342,0.0,True,0.0,33979,0.0
120570102054,Hillsborough,801,15,380,0.039473684210526314,False,0.2586607051435202,43441,15157.0
120570102055,Hillsborough,1328,0,369,0.0,True,0.0,42601,0.0
120570102091,Hillsborough,2108,0,863,0.0,True,0.0,37916,0.0
120570102092,Hillsborough,5233,16,1560,0.010256410256410256,True,0.0,31813,0.0
120570102093,Hillsborough,2587,17,650,0.026153846153846153,True,0.0,22822,0.0
120570102094,Hillsborough,585,0,177,0.0,True,0.0,29473,0.0
120570102095,Hillsborough,2459,0,927,0.0,True,0.0,32802,0.0
120570102101,Hillsborough,2476,15,951,0.015772870662460567,True,0.0,27924,0.0
120570102102,Hillsborough,1984,16,544,0.029411764705882353,True,0.0,28129,0.0
120570102111,Hillsborough,646,0,222,0.0,False,0.2608725347904038,43287,15278.0
120570102112,Hillsborough,1228,10,399,0.02506265664160401,True,0.0,38973,0.0
120570102113,Hillsborough,3096,10,984,0.01016260162601626,True,0.0,34091,0.0
120570102114,Hillsborough,1116,25,463,0.05399568034557235,True,0.0,40285,0.0
120570102121,Hillsborough,2365,51,879,0.05802047781569966,True,0.0,31466,0.0
120570102122,Hillsborough,2832,0,915,0.0,True,0.0,31522,0.0
120570102131,Hillsborough,1837,76,684,0.1111111111111111,True,0.0,28942,0.0
120570102141,Hillsborough,248,0,131,0.0,True,0.0,8129,0.0
120570103031,Hillsborough,1210,59,471,0.12526539278131635,True,0.0,72559,0.0
120570103032,Hillsborough,1451,57,515,0.11067961165048544,True,0.0,73124,0.0
120570103033,Hillsborough,771,43,254,0.16929133858267717,True,0.0,68604,0.0
120570103041,Hillsborough,1724,0,616,0.0,True,0.0,65366,0.0
120570103042,Hillsborough,1060,0,297,0.0,True,0.0,79311,0.0
120570103043,Hillsborough,1162,38,454,0.08370044052863436,True,0.0,48963,0.0
120570103051,Hillsborough,1375,0,362,0.0,True,0.0,77563,0.0
120570103052,Hillsborough,2236,29,655,0.044274809160305344,True,0.0,60060,0.0
120570103053,Hillsborough,459,14,220,0.06363636363636363,True,0.0,74025,0.0
120570104011,Hillsborough,1568,16,691,0.023154848046309694,True,0.0,87373,0.0
120570104012,Hillsborough,3405,135,1130,0.11946902654867257,False,0.6417203616406242,99031,177376.0
120570104013,Hillsborough,903,0,427,0.0,False,0.6635938570411902,101158,199544.0
120570104021,Hillsborough,1409,130,651,0.19969278033794163,False,0.5625106661639513,110232,141733.0
120570104022,Hillsborough,584,54,253,0.2134387351778656,False,0.5492972454496933,116531,142023.0
120570104023,Hillsborough,3379,52,1203,0.043225270157938485,True,0.0,116011,0.0
120570104024,Hillsborough,1225,23,359,0.06406685236768803,False,0.1580954044064146,86781,16296.0
120570105011,Hillsborough,1861,73,685,0.10656934306569343,False,0.6345925457991156,101227,175798.0
120570105012,Hillsborough,2416,129,872,0.14793577981651376,False,0.6449422150588838,96929,176066.0
120570105013,Hillsborough,1831,184,690,0.26666666666666666,False,0.5656390627424611,100770,131226.0
120570105021,Hillsborough,616,6,216,0.027777777777777776,False,0.5662600703280248,108916,142193.0
120570105022,Hillsborough,2067,114,755,0.1509933774834437,False,0.5704399525325939,107509,142768.0
120570106001,Hillsborough,866,0,254,0.0,False,0.5854196163578349,100435,141822.0
120570106002,Hillsborough,1412,52,487,0.10677618069815195,False,0.6167070933639359,88175,141871.0
120570106003,Hillsborough,757,0,324,0.0,True,0.0,84380,0.0
120570107011,Hillsborough,1414,0,455,0.0,True,0.0,77630,0.0
120570107012,Hillsborough,2834,10,976,0.010245901639344262,False,0.6358369797765472,82724,144438.0
120570107013,Hillsborough,766,0,291,0.0,False,0.3932224743552116,84765,54932.0
120570107014,Hillsborough,859,17,362,0.04696132596685083,False,0.5810494189458857,89226,123749.0
120570107021,Hillsborough,755,0,381,0.0,False,0.5782922893425946,90159,123636.0
120570107022,Hillsborough,1061,0,257,0.0,True,0.0,86861,0.0
120570107023,Hillsborough,1066,42,443,0.09480812641083522,False,0.606098627915413,92297,142018.0
120570108051,Hillsborough,701,63,317,0.19873817034700317,False,0.6036023121745598,102315,155797.0
120570108052,Hillsborough,2869,130,780,0.16666666666666666,False,0.6141724503185619,97619,155393.0
120570108053,Hillsborough,2245,302,955,0.3162303664921466,False,0.2798303726184685,105121,40846.0
120570108081,Hillsborough,1913,157,812,0.1933497536945813,False,0.4303907509640604,76662,57925.0
120570108082,Hillsborough,539,17,208,0.08173076923076923,False,0.6166992284842806,76907,123737.0
120570108091,Hillsborough,2979,106,1167,0.0908311910882605,False,0.4267623437283223,74373,55369.0
120570108101,Hillsborough,2891,37,1209,0.030603804797353185,True,0.0,74794,0.0
120570108102,Hillsborough,625,71,401,0.1770573566084788,False,0.6853763191464688,81390,177300.0
120570108111,Hillsborough,2958,16,1348,0.011869436201780416,True,0.0,64422,0.0
120570108112,Hillsborough,1026,18,348,0.05172413793103448,False,0.6187183887057317,76214,123675.0
120570108113,Hillsborough,2048,76,877,0.08665906499429875,False,0.6695122064377245,71234,144308.0
120570108114,Hillsborough,430,0,217,0.0,False,0.714562504531649,70861,177393.0
120570108121,Hillsborough,4473,262,1833,0.14293507910529188,False,0.6188586005903963,76048,123479.0
120570108122,Hillsborough,1700,96,788,0.1218274111675127,False,0.6182253717935922,76500,123880.0
120570108131,Hillsborough,1492,40,712,0.056179775280898875,False,0.2989755527398807,71372,30439.0
120570108132,Hillsborough,1355,78,470,0.16595744680851063,False,0.6197961556192499,75875,123689.0
120570108133,Hillsborough,682,124,363,0.3415977961432507,False,0.6290627774254914,73121,124004.0
120570108134,Hillsborough,1376,107,538,0.19888475836431227,False,0.6298483842973097,72509,123381.0
120570108141,Hillsborough,830,41,335,0.12238805970149254,False,0.66548208286469,91307,181644.0
120570108142,Hillsborough,1138,199,677,0.29394387001477107,False,0.6403283400104511,82595,147045.0
120570108151,Hillsborough,1104,207,585,0.35384615384615387,False,0.6711108811813136,89002,181612.0
120570108152,Hillsborough,682,91,236,0.3855932203389831,False,0.6695263786317605,89676,181680.0
120570108161,Hillsborough,1991,191,659,0.2898330804248862,False,0.3433208668623974,91480,47827.0
120570108162,Hillsborough,968,138,441,0.3129251700680272,False,0.6526799343543289,96928,182146.0
120570108163,Hillsborough,1105,185,435,0.42528735632183906,False,0.618743119667121,95933,155690.0
120570108171,Hillsborough,3165,230,1059,0.21718602455146366,False,0.4037591780898406,85427,57849.0
120570108172,Hillsborough,1382,134,676,0.19822485207100593,False,0.4185122912801484,80236,57748.0
120570108181,Hillsborough,1452,187,475,0.3936842105263158,False,0.6032226729901149,97216,147798.0
120570108182,Hillsborough,1000,107,429,0.2494172494172494,False,0.6064006820398895,96028,147946.0
120570108183,Hillsborough,2895,454,1057,0.4295175023651845,False,0.6204065316890852,94961,155204.0
120570109001,Hillsborough,5418,0,11,0.0,False,0.6675613477102889,64282,129083.0
120570110031,Hillsborough,1667,29,749,0.03871829105473965,True,0.0,74245,0.0
120570110032,Hillsborough,2078,207,1145,0.18078602620087336,True,0.0,76225,0.0
120570110033,Hillsborough,1265,26,401,0.06483790523690773,True,0.0,82376,0.0
120570110051,Hillsborough,1580,9,529,0.017013232514177693,True,0.0,43107,0.0
120570110052,Hillsborough,1203,0,517,0.0,True,0.0,47180,0.0
120570110061,Hillsborough,2116,0,683,0.0,True,0.0,47386,0.0
120570110062,Hillsborough,429,0,197,0.0,True,0.0,59430,0.0
120570110063,Hillsborough,3002,17,1071,0.015873015873015872,True,0.0,50181,0.0
120570110071,Hillsborough,1482,0,514,0.0,True,0.0,63141,0.0
120570110072,Hillsborough,1230,73,550,0.13272727272727272,True,0.0,69846,0.0
120570110073,Hillsborough,437,0,177,0.0,True,0.0,72277,0.0
120570110081,Hillsborough,951,14,332,0.04216867469879518,True,0.0,36299,0.0
120570110082,Hillsborough,1143,0,554,0.0,True,0.0,48124,0.0
120570110083,Hillsborough,2274,27,1046,0.02581261950286807,False,0.3506688885802898,56110,30302.0
120570110084,Hillsborough,830,0,374,0.0,True,0.0,53299,0.0
120570110085,Hillsborough,691,0,303,0.0,True,0.0,53718,0.0
120570110086,Hillsborough,950,71,410,0.17317073170731706,False,0.3607495592958393,52944,29878.0
120570110101,Hillsborough,3844,0,1499,0.0,True,0.0,59061,0.0
120570110102,Hillsborough,1718,11,760,0.014473684210526316,False,0.4160391809963537,81198,57849.0
120570110121,Hillsborough,4329,0,1514,0.0,True,0.0,29973,0.0
120570110122,Hillsborough,747,0,282,0.0,True,0.0,35418,0.0
120570110123,Hillsborough,1766,0,635,0.0,True,0.0,43770,0.0
120570110131,Hillsborough,2452,76,915,0.08306010928961749,True,0.0,51836,0.0
120570110132,Hillsborough,1599,28,624,0.04487179487179487,False,0.2092537584475892,60961,16132.0
120570110141,Hillsborough,1279,11,559,0.01967799642218247,False,0.255714580718949,46855,16098.0
120570110151,Hillsborough,1063,54,528,0.10227272727272728,False,0.32745459331403,45990,22392.0
120570110152,Hillsborough,2782,38,1239,0.03066989507667474,True,0.0,43140,0.0
120570110153,Hillsborough,1340,0,389,0.0,True,0.0,53200,0.0
120570110154,Hillsborough,1415,0,696,0.0,True,0.0,69416,0.0
120570110161,Hillsborough,1034,0,336,0.0,True,0.0,57298,0.0
120570110162,Hillsborough,1507,25,513,0.04873294346978557,True,0.0,51662,0.0
120570110163,Hillsborough,1564,0,527,0.0,True,0.0,40153,0.0
120570111031,Hillsborough,2661,41,1045,0.03923444976076555,True,0.0,44845,0.0
120570111032,Hillsborough,830,24,346,0.06936416184971098,True,0.0,41462,0.0
120570111061,Hillsborough,2054,43,988,0.043522267206477734,True,0.0,57308,0.0
120570111071,Hillsborough,579,0,226,0.0,True,0.0,55057,0.0
120570111072,Hillsborough,721,15,241,0.06224066390041494,True,0.0,67684,0.0
120570111073,Hillsborough,3585,0,1434,0.0,True,0.0,47717,0.0
120570111074,Hillsborough,1920,0,633,0.0,True,0.0,56374,0.0
120570111081,Hillsborough,486,48,275,0.17454545454545456,True,0.0,82620,0.0
120570111082,Hillsborough,998,16,443,0.03611738148984198,True,0.0,82476,0.0
120570111091,Hillsborough,2435,12,841,0.014268727705112961,True,0.0,60602,0.0
120570111092,Hillsborough,1301,0,470,0.0,True,0.0,45748,0.0
120570112031,Hillsborough,1262,8,457,0.0175054704595186,True,0.0,65665,0.0
120570112032,Hillsborough,2391,18,928,0.01939655172413793,False,0.317099939390961,83378,38716.0
120570112041,Hillsborough,660,0,312,0.0,True,0.0,81905,0.0
120570112042,Hillsborough,784,52,475,0.10947368421052632,True,0.0,92228,0.0
120570112043,Hillsborough,1085,27,428,0.0630841121495327,False,0.196424767106308,82982,20284.0
120570112044,Hillsborough,1182,0,482,0.0,True,0.0,86902,0.0
120570112045,Hillsborough,1920,42,655,0.06412213740458016,False,0.3047174020240918,88830,38931.0
120570112051,Hillsborough,633,7,262,0.026717557251908396,False,0.2889840717440771,95616,38862.0
120570112052,Hillsborough,540,0,231,0.0,True,0.0,98407,0.0
120570112053,Hillsborough,1632,7,667,0.010494752623688156,False,0.2923313879304487,93730,38719.0
120570112061,Hillsborough,556,85,303,0.28052805280528054,False,0.5894054287289551,102771,147527.0
120570112062,Hillsborough,1246,54,509,0.10609037328094302,False,0.5666349467027865,112941,147673.0
120570112063,Hillsborough,916,78,462,0.16883116883116883,False,0.5411033585160987,106481,125556.0
120570113011,Hillsborough,1585,25,552,0.04528985507246377,True,0.0,72866,0.0
120570113012,Hillsborough,2007,110,777,0.14157014157014158,True,0.0,73458,0.0
120570113031,Hillsborough,663,13,301,0.04318936877076412,False,0.7278860228344664,83656,223774.0
120570113032,Hillsborough,1725,90,787,0.11435832274459974,False,0.6953427065026362,79741,181999.0
120570113033,Hillsborough,520,0,222,0.0,False,0.3095249535524377,86221,38651.0
120570113041,Hillsborough,1763,23,690,0.03333333333333333,True,0.0,84553,0.0
120570113042,Hillsborough,1131,0,416,0.0,True,0.0,95732,0.0
120570113043,Hillsborough,2649,26,1013,0.02566633761105627,True,0.0,86216,0.0
